SA12018_code	DHB2015_name
7011088	Waikato
7011089	Waikato
7011136	Waikato
7011135	Waikato
7011093	Waikato
7011144	Waikato
7011097	Waikato
7011101	Waikato
7011100	Waikato
7011103	Waikato
7011145	Waikato
7011211	Waikato
7011148	Waikato
7011154	Waikato
7011147	Waikato
7011143	Waikato
7011184	Waikato
7011181	Waikato
7011187	Waikato
7011186	Waikato
7011188	Waikato
7011185	Waikato
7011190	Waikato
7011192	Waikato
7011191	Waikato
7011203	Waikato
7011193	Waikato
7011182	Waikato
7011183	Waikato
7011189	Waikato
7011202	Waikato
7011206	Waikato
7011194	Waikato
7011195	Waikato
7011208	Waikato
7011197	Waikato
7011196	Waikato
7011166	Waikato
7011170	Waikato
7011169	Waikato
7011171	Waikato
7011174	Waikato
7011173	Waikato
7011172	Waikato
7011175	Waikato
7011176	Waikato
7011177	Waikato
7011178	Waikato
7011179	Waikato
7011198	Waikato
7011199	Waikato
7011150	Waikato
7011153	Waikato
7011152	Waikato
7011157	Waikato
7011155	Waikato
7011146	Waikato
7011215	Waikato
7011221	Waikato
7011225	Waikato
7011149	Waikato
7011151	Waikato
7011228	Waikato
7011223	Waikato
7011222	Waikato
7011219	Waikato
7011201	Waikato
7011213	Waikato
7011180	Waikato
7011200	Waikato
7011218	Waikato
7011216	Waikato
7011292	Waikato
7011699	Waikato
7011293	Waikato
7012136	Waikato
7012034	Waikato
7012035	Waikato
7012039	Waikato
7012038	Waikato
7012036	Waikato
7012037	Waikato
7012041	Waikato
7012042	Waikato
7011817	Waikato
7011815	Waikato
7011934	Waikato
7011937	Waikato
7011936	Waikato
7011935	Waikato
7011944	Waikato
7012043	Waikato
7012045	Waikato
7011818	Waikato
7011816	Waikato
7011926	Waikato
7011927	Waikato
7011928	Waikato
7011931	Waikato
7011932	Waikato
7011933	Waikato
7011930	Waikato
7011929	Waikato
7011920	Waikato
7011917	Waikato
7011919	Waikato
7011921	Waikato
7011924	Waikato
7011923	Waikato
7011922	Waikato
7011819	Waikato
7011941	Waikato
7011925	Waikato
7012040	Waikato
7011804	Waikato
7011811	Waikato
7011814	Waikato
7011946	Waikato
7011947	Waikato
7011948	Waikato
7012050	Waikato
7012049	Waikato
7012057	Waikato
7012053	Waikato
7012047	Waikato
7012044	Waikato
7012046	Waikato
7012052	Waikato
7011945	Waikato
7012051	Waikato
7012055	Waikato
7012056	Waikato
7012138	Waikato
7012137	Waikato
7012139	Waikato
7012140	Waikato
7012144	Waikato
7012148	Waikato
7012149	Waikato
7012150	Waikato
7012146	Waikato
7012145	Waikato
7012142	Waikato
7012141	Waikato
7012261	Waikato
7012143	Waikato
7012147	Waikato
7012262	Waikato
7012151	Waikato
7012152	Waikato
7012260	Waikato
7012174	Waikato
7012272	Waikato
7012271	Waikato
7012165	Waikato
7012166	Waikato
7012169	Waikato
7012168	Waikato
7012153	Waikato
7012161	Waikato
7012160	Waikato
7012159	Waikato
7012158	Waikato
7012167	Waikato
7012269	Waikato
7012270	Waikato
7012048	Waikato
7012154	Waikato
7012155	Waikato
7012054	Waikato
7011224	Waikato
7011214	Waikato
7011368	Waikato
7011369	Waikato
7011230	Waikato
7011294	Waikato
7011227	Waikato
7011226	Waikato
7011156	Waikato
7011229	Waikato
7012275	Waikato
7012354	Waikato
7012350	Waikato
7012351	Waikato
7012352	Waikato
7011370	Waikato
7012348	Waikato
7012357	Waikato
7012355	Waikato
7012358	Waikato
7012359	Waikato
7011374	Waikato
7011296	Waikato
7011158	Waikato
7011373	Waikato
7012455	Waikato
7011396	Waikato
7011375	Waikato
7011381	Waikato
7011299	Waikato
7011395	Waikato
7011300	Waikato
7011397	Waikato
7011390	Waikato
7011382	Waikato
7011377	Waikato
7011404	Waikato
7011392	Waikato
7011385	Waikato
7011394	Waikato
7011393	Waikato
7011405	Waikato
7011409	Waikato
7011414	Waikato
7011412	Waikato
7011427	Waikato
7011425	Waikato
7011423	Waikato
7011406	Waikato
7011410	Waikato
7011303	Waikato
7011304	Waikato
7011411	Waikato
7011415	Waikato
7011413	Waikato
7011416	Waikato
7011302	Waikato
7011463	Waikato
7012629	Waikato
7012633	Waikato
7012630	Waikato
7012705	Waikato
7012721	Waikato
7012698	Waikato
7012718	Waikato
7012716	Waikato
7012717	Waikato
7012719	Waikato
7012722	Waikato
7012708	Waikato
7012709	Waikato
7012712	Waikato
7012631	Waikato
7012636	Waikato
7012720	Waikato
7012639	Waikato
7011428	Waikato
7012691	Waikato
7012693	Waikato
7012697	Waikato
7012694	Waikato
7012751	Waikato
7012758	Waikato
7012696	Waikato
7011384	Waikato
7011386	Waikato
7011387	Waikato
7011426	Waikato
7011418	Waikato
7011419	Waikato
7011420	Waikato
7011424	Waikato
7012775	Waikato
7012821	Waikato
7012783	Waikato
7012826	Waikato
7012824	Waikato
7012823	Waikato
7012858	Waikato
7012778	Waikato
7012781	Waikato
7012780	Waikato
7012787	Waikato
7012748	Waikato
7012753	Waikato
7012752	Waikato
7012754	Waikato
7012770	Waikato
7012755	Waikato
7012756	Waikato
7012759	Waikato
7012760	Waikato
7012788	Waikato
7012789	Waikato
7012790	Waikato
7012828	Waikato
7012834	Waikato
7012836	Waikato
7012835	Waikato
7012829	Waikato
7012837	Waikato
7012793	Waikato
7012797	Waikato
7012830	Waikato
7012831	Waikato
7012838	Waikato
7012840	Waikato
7012861	Waikato
7012792	Waikato
7012799	Waikato
7012803	Waikato
7012842	Waikato
7012845	Waikato
7012848	Waikato
7012846	Waikato
7012847	Waikato
7012849	Waikato
7012812	Waikato
7012813	Waikato
7012767	Waikato
7012815	Waikato
7012816	Waikato
7012857	Waikato
7012916	Waikato
7012942	Waikato
7012946	Waikato
7012947	Waikato
7012948	Waikato
7012956	Waikato
7012943	Waikato
7012944	Waikato
7012957	Waikato
7012945	Waikato
7012958	Waikato
7012959	Waikato
7012961	Waikato
7012962	Waikato
7012960	Waikato
7012878	Waikato
7012888	Waikato
7012880	Waikato
7012891	Waikato
7012890	Waikato
7012893	Waikato
7012907	Waikato
7012906	Waikato
7012908	Waikato
7012909	Waikato
7012912	Waikato
7012913	Waikato
7012914	Waikato
7012879	Waikato
7012883	Waikato
7012881	Waikato
7012882	Waikato
7012889	Waikato
7012884	Waikato
7012885	Waikato
7012897	Waikato
7012896	Waikato
7012915	Waikato
7012895	Waikato
7012900	Waikato
7012898	Waikato
7012899	Waikato
7012902	Waikato
7012927	Waikato
7012901	Waikato
7012904	Waikato
7012905	Waikato
7012903	Waikato
7012928	Waikato
7012932	Waikato
7012933	Waikato
7012934	Waikato
7012936	Waikato
7012938	Waikato
7012917	Waikato
7012919	Waikato
7012918	Waikato
7012921	Waikato
7012920	Waikato
7012950	Waikato
7012949	Waikato
7012931	Waikato
7012930	Waikato
7012929	Waikato
7012922	Waikato
7012923	Waikato
7012951	Waikato
7012952	Waikato
7012925	Waikato
7011289	Waikato
7011288	Waikato
7011651	Waikato
7011284	Waikato
7011280	Waikato
7011287	Waikato
7011283	Waikato
7011656	Waikato
7011748	Waikato
7011749	Waikato
7011725	Waikato
7011751	Waikato
7011669	Waikato
7011670	Waikato
7011673	Waikato
7011734	Waikato
7011731	Waikato
7011733	Waikato
7011730	Waikato
7011653	Waikato
7011285	Waikato
7011650	Waikato
7011703	Waikato
7011705	Waikato
7011708	Waikato
7011702	Waikato
7011704	Waikato
7011282	Waikato
7011357	Waikato
7011347	Waikato
7011274	Waikato
7011275	Waikato
7011281	Waikato
7011346	Waikato
7011249	Waikato
7011366	Waikato
7011367	Waikato
7011683	Waikato
7011764	Waikato
7011654	Waikato
7011679	Waikato
7011680	Waikato
7011682	Waikato
7011365	Waikato
7011685	Waikato
7011684	Waikato
7011686	Waikato
7011361	Waikato
7011358	Waikato
7011355	Waikato
7011356	Waikato
7011352	Waikato
7011363	Waikato
7012480	Waikato
7012479	Waikato
7012478	Waikato
7012477	Waikato
7012475	Waikato
7012474	Waikato
7012476	Waikato
7012657	Waikato
7012666	Waikato
7012652	Waikato
7012653	Waikato
7012663	Waikato
7012668	Waikato
7012655	Waikato
7012659	Waikato
7012656	Waikato
7012667	Waikato
7012661	Waikato
7012664	Waikato
7012671	Waikato
7012728	Waikato
7012669	Waikato
7012662	Waikato
7012665	Waikato
7012649	Waikato
7012877	Waikato
7012725	Waikato
7012724	Waikato
7012729	Waikato
7012873	Waikato
7012875	Waikato
7012871	Waikato
7012872	Waikato
7012874	Waikato
7012723	Waikato
7012727	Waikato
7012726	Waikato
7012886	Waikato
7012974	Waikato
7012940	Waikato
7012544	Waikato
7012670	Waikato
7012602	Waikato
7012616	Waikato
7012604	Waikato
7012573	Waikato
7012605	Waikato
7012601	Waikato
7012679	Waikato
7012680	Waikato
7012686	Waikato
7012681	Waikato
7012683	Waikato
7012674	Waikato
7012685	Waikato
7012689	Waikato
7012687	Waikato
7012684	Waikato
7012682	Waikato
7012736	Waikato
7012676	Waikato
7012675	Waikato
7012732	Waikato
7012737	Waikato
7012730	Waikato
7012731	Waikato
7012733	Waikato
7012734	Waikato
7012739	Waikato
7012735	Waikato
7012740	Waikato
7012742	Waikato
7012818	Waikato
7012744	Waikato
7012887	Waikato
7012741	Waikato
7012765	Waikato
7012747	Waikato
7012628	Waikato
7012862	Waikato
7012863	Waikato
7012817	Waikato
7012864	Waikato
7012963	Waikato
7012965	Waikato
7012939	Waikato
7012955	Waikato
7012968	Waikato
7012738	Waikato
7012743	Waikato
7012966	Waikato
7012964	Waikato
7012976	Waikato
7012967	Waikato
7012969	Waikato
7012973	Waikato
7012971	Waikato
7012972	Waikato
7012982	Waikato
7012980	Waikato
7012979	Waikato
7012983	Waikato
7012985	Waikato
7013061	Waikato
7012984	Waikato
7012981	Waikato
7012991	Waikato
7012987	Waikato
7012986	Waikato
7012993	Waikato
7012992	Waikato
7012998	Waikato
7012996	Waikato
7012994	Waikato
7012999	Waikato
7013002	Waikato
7013004	Waikato
7013006	Waikato
7013003	Waikato
7013033	Waikato
7012997	Waikato
7013001	Waikato
7013031	Waikato
7012995	Waikato
7013032	Waikato
7013036	Waikato
7013034	Waikato
7013035	Waikato
7013040	Waikato
7013027	Waikato
7013028	Waikato
7013030	Waikato
7013029	Waikato
7013037	Waikato
7013008	Waikato
7013016	Waikato
7013022	Waikato
7013018	Waikato
7013007	Waikato
7013015	Waikato
7013019	Waikato
7013005	Waikato
7013013	Waikato
7013043	Waikato
7013039	Waikato
7013011	Waikato
7013041	Waikato
7013042	Waikato
7013021	Waikato
7013014	Waikato
7013020	Waikato
7013012	Waikato
7013038	Waikato
7013009	Waikato
7013010	Waikato
7013017	Waikato
7013025	Waikato
7013023	Waikato
7013024	Waikato
7013026	Waikato
7013201	Waikato
7012990	Waikato
7013237	Waikato
7013240	Waikato
7013236	Waikato
7013238	Waikato
7013221	Waikato
7013239	Waikato
7013241	Waikato
7013242	Waikato
7013245	Waikato
7013219	Waikato
7013220	Waikato
7013235	Waikato
7013234	Waikato
7013233	Waikato
7013215	Waikato
7013222	Waikato
7013216	Waikato
7013217	Waikato
7013223	Waikato
7013224	Waikato
7013225	Waikato
7013226	Waikato
7013227	Waikato
7013229	Waikato
7013228	Waikato
7013231	Waikato
7013230	Waikato
7013232	Waikato
7013243	Waikato
7013203	Waikato
7013205	Waikato
7013208	Waikato
7013209	Waikato
7013210	Waikato
7013214	Waikato
7013248	Waikato
7013249	Waikato
7013252	Waikato
7013244	Waikato
7013246	Waikato
7013261	Waikato
7013262	Waikato
7013250	Waikato
7013251	Waikato
7017563	Waikato
7013253	Waikato
7013260	Waikato
7013255	Waikato
7013200	Waikato
7013257	Waikato
7013256	Waikato
7013258	Waikato
7013204	Waikato
7013196	Waikato
7013195	Waikato
7013259	Waikato
7013254	Waikato
7013199	Waikato
7013202	Waikato
7013206	Waikato
7013207	Waikato
7013211	Waikato
7013213	Waikato
7013212	Waikato
7017592	Waikato
7017565	Waikato
7017599	Waikato
7017567	Waikato
7017570	Waikato
7017569	Waikato
7017573	Waikato
7017608	Waikato
7017606	Waikato
7017607	Waikato
7017611	Waikato
7017594	Waikato
7017603	Waikato
7017609	Waikato
7017610	Waikato
7013295	Lakes
7013294	Lakes
7013291	Lakes
7013292	Lakes
7013296	Lakes
7017555	Waikato
7017558	Waikato
7017559	Waikato
7017560	Waikato
7017564	Waikato
7017572	Waikato
7013297	Lakes
7017562	Waikato
7017571	Waikato
7017566	Waikato
7017568	Waikato
7017575	Waikato
7017583	Waikato
7017582	Waikato
7017584	Waikato
7017585	Waikato
7017586	Waikato
7017578	Waikato
7017593	Waikato
7017596	Waikato
7017574	Waikato
7017576	Waikato
7017577	Waikato
7017588	Waikato
7017587	Waikato
7017590	Waikato
7017591	Waikato
7017597	Waikato
7017595	Waikato
7017600	Waikato
7017598	Waikato
7017589	Waikato
7017581	Waikato
7017579	Waikato
7017601	Waikato
7017604	Waikato
7017602	Waikato
7017605	Waikato
7017556	Waikato
7017557	Waikato
7017561	Waikato
7010596	Waikato
7010588	Waikato
7010585	Waikato
7010595	Waikato
7010597	Waikato
7010592	Waikato
7010594	Waikato
7010600	Waikato
7022486	Area outside District Health Board
7022485	Area outside District Health Board
7010625	Waikato
7010632	Waikato
7010587	Waikato
7010623	Waikato
7010627	Waikato
7010631	Waikato
7010626	Waikato
7010633	Waikato
7010634	Waikato
7010624	Waikato
7010630	Waikato
7010636	Waikato
7010591	Waikato
7010611	Waikato
7010612	Waikato
7010601	Waikato
7022484	Area outside District Health Board
7010615	Waikato
7010616	Waikato
7010617	Waikato
7010674	Waikato
7010618	Waikato
7010622	Waikato
7010593	Waikato
7010613	Waikato
7010638	Waikato
7010654	Waikato
7010675	Waikato
7010660	Waikato
7010642	Waikato
7010643	Waikato
7010666	Waikato
7010644	Waikato
7010646	Waikato
7010670	Waikato
7010645	Waikato
7010647	Waikato
7010648	Waikato
7010650	Waikato
7010673	Waikato
7010649	Waikato
7010589	Waikato
7010610	Waikato
7010598	Waikato
7010590	Waikato
7010667	Waikato
7010671	Waikato
7010668	Waikato
7010672	Waikato
7010651	Waikato
7010655	Waikato
7010656	Waikato
7010659	Waikato
7010657	Waikato
7010658	Waikato
7010665	Waikato
7010604	Waikato
7010677	Waikato
7010680	Waikato
7010679	Waikato
7010637	Waikato
7010678	Waikato
7010605	Waikato
7010682	Waikato
7010683	Waikato
7010699	Waikato
7010602	Waikato
7010603	Waikato
7010669	Waikato
7022487	Area outside District Health Board
7010844	Waikato
7010724	Waikato
7010727	Waikato
7010599	Waikato
7010728	Waikato
7010730	Waikato
7010731	Waikato
7010733	Waikato
7010732	Waikato
7010740	Waikato
7010741	Waikato
7010736	Waikato
7010739	Waikato
7010735	Waikato
7010734	Waikato
7010742	Waikato
7010738	Waikato
7010746	Waikato
7010737	Waikato
7010753	Waikato
7010752	Waikato
7010745	Waikato
7010743	Waikato
7010747	Waikato
7010749	Waikato
7010748	Waikato
7010757	Waikato
7010760	Waikato
7010754	Waikato
7010758	Waikato
7010756	Waikato
7010755	Waikato
7010759	Waikato
7010761	Waikato
7010762	Waikato
7010767	Waikato
7010769	Waikato
7010763	Waikato
7010764	Waikato
7010771	Waikato
7010770	Waikato
7010744	Waikato
7010750	Waikato
7010772	Waikato
7010773	Waikato
7010639	Waikato
7010697	Waikato
7010703	Waikato
7010693	Waikato
7010694	Waikato
7010698	Waikato
7010689	Waikato
7010690	Waikato
7010691	Waikato
7010695	Waikato
7010704	Waikato
7010702	Waikato
7010775	Waikato
7010774	Waikato
7010779	Waikato
7010776	Waikato
7010777	Waikato
7010780	Waikato
7010707	Waikato
7010606	Waikato
7010712	Waikato
7010713	Waikato
7010714	Waikato
7010708	Waikato
7010711	Waikato
7010710	Waikato
7010718	Waikato
7010700	Waikato
7010716	Waikato
7010706	Waikato
7010717	Waikato
7010721	Waikato
7010607	Waikato
7010719	Waikato
7010709	Waikato
7010715	Waikato
7010720	Waikato
7010722	Waikato
7010609	Waikato
7010723	Waikato
7010705	Waikato
7010782	Waikato
7010790	Waikato
7010787	Waikato
7010781	Waikato
7010783	Waikato
7010793	Waikato
7010608	Waikato
7010785	Waikato
7010796	Waikato
7010789	Waikato
7010825	Waikato
7010823	Waikato
7010824	Waikato
7010826	Waikato
7010828	Waikato
7010830	Waikato
7010850	Waikato
7010821	Waikato
7010857	Waikato
7010855	Waikato
7010854	Waikato
7010856	Waikato
7010827	Waikato
7010831	Waikato
7010861	Waikato
7010859	Waikato
7010860	Waikato
7010864	Waikato
7010862	Waikato
7010863	Waikato
7010865	Waikato
7010866	Waikato
7010817	Waikato
7010819	Waikato
7010820	Waikato
7010822	Waikato
7010849	Waikato
7010853	Waikato
7010858	Waikato
7010816	Waikato
7010818	Waikato
7010846	Waikato
7011102	Waikato
7010847	Waikato
7010848	Waikato
7010851	Waikato
7010895	Waikato
7010892	Waikato
7010893	Waikato
7010884	Waikato
7010897	Waikato
7010879	Waikato
7010880	Waikato
7010876	Waikato
7010883	Waikato
7010877	Waikato
7010878	Waikato
7010887	Waikato
7010881	Waikato
7010890	Waikato
7010888	Waikato
7010889	Waikato
7010899	Waikato
7010891	Waikato
7010900	Waikato
7010901	Waikato
7010896	Waikato
7010903	Waikato
7010898	Waikato
7010871	Waikato
7010867	Waikato
7010869	Waikato
7010875	Waikato
7010902	Waikato
7010870	Waikato
7010872	Waikato
7010874	Waikato
7010873	Waikato
7010868	Waikato
7011446	Waikato
7011447	Waikato
7011497	Waikato
7010907	Waikato
7010904	Waikato
7010905	Waikato
7010906	Waikato
7010915	Waikato
7010921	Waikato
7010918	Waikato
7010917	Waikato
7010909	Waikato
7010920	Waikato
7010922	Waikato
7010912	Waikato
7010926	Waikato
7010916	Waikato
7010927	Waikato
7010929	Waikato
7010928	Waikato
7010930	Waikato
7010924	Waikato
7010925	Waikato
7010936	Waikato
7010934	Waikato
7013501	Bay of Plenty
7013502	Bay of Plenty
7013509	Bay of Plenty
7013510	Bay of Plenty
7013508	Bay of Plenty
7010839	Waikato
7010843	Waikato
7010835	Waikato
7010923	Waikato
7010910	Waikato
7010935	Waikato
7010939	Waikato
7010845	Waikato
7013500	Bay of Plenty
7010842	Waikato
7013507	Bay of Plenty
7010840	Waikato
7010838	Waikato
7013512	Bay of Plenty
7010841	Waikato
7013499	Bay of Plenty
7010834	Waikato
7010837	Waikato
7011510	Waikato
7011512	Waikato
7011509	Waikato
7011514	Waikato
7011516	Waikato
7011515	Waikato
7011517	Waikato
7011518	Waikato
7011519	Waikato
7011537	Waikato
7011538	Waikato
7011508	Waikato
7011530	Waikato
7011527	Waikato
7011525	Waikato
7011528	Waikato
7011523	Waikato
7011524	Waikato
7011526	Waikato
7011532	Waikato
7011531	Waikato
7011529	Waikato
7011536	Waikato
7011521	Waikato
7011539	Waikato
7011522	Waikato
7011541	Waikato
7011542	Waikato
7011540	Waikato
7011543	Waikato
7011544	Waikato
7011556	Waikato
7011549	Waikato
7011548	Waikato
7011550	Waikato
7011551	Waikato
7011554	Waikato
7011555	Waikato
7011553	Waikato
7011533	Waikato
7011535	Waikato
7011448	Waikato
7011451	Waikato
7011449	Waikato
7011450	Waikato
7011452	Waikato
7011430	Waikato
7011434	Waikato
7011438	Waikato
7011435	Waikato
7011453	Waikato
7011456	Waikato
7011461	Waikato
7011433	Waikato
7011429	Waikato
7011432	Waikato
7011436	Waikato
7011439	Waikato
7011431	Waikato
7011437	Waikato
7011441	Waikato
7011440	Waikato
7011455	Waikato
7011443	Waikato
7011459	Waikato
7011442	Waikato
7011465	Waikato
7011468	Waikato
7011464	Waikato
7011467	Waikato
7011563	Waikato
7011561	Waikato
7011564	Waikato
7011462	Waikato
7011460	Waikato
7011560	Waikato
7011559	Waikato
7011562	Waikato
7011457	Waikato
7011454	Waikato
7011458	Waikato
7011490	Waikato
7011486	Waikato
7011487	Waikato
7011498	Waikato
7011492	Waikato
7011494	Waikato
7011495	Waikato
7011479	Waikato
7011480	Waikato
